customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,
1039,Nona,Diamant,Female,24,1975-03-14,,n/a,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,Yes,15,,,,,,,,,,,,
1040,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,TÌÌ,No,9,,,,,,,,,,,,
1041,Free,Bonniface,Male,95,1959-05-25,,Property,Affluent Customer,N,ç¤¾æç§å,No,15,,,,,,,,,,,,
1042,Isacco,Woodwind,Male,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,11,,,,,,,,,,,,
1043,Giorgi,Hurford,Male,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,16,,,,,,,,,,,,
1044,Frederico,Whilder,U,4,,Food Chemist,Health,High Net Worth,N,,No,,,,,,,,,,,,,
1045,Aeriel,Everest,Female,88,1986-05-08,,Financial Services,Mass Customer,N,1,Yes,19,,,,,,,,,,,,
1046,Shir,Clevely,Female,0,1955-07-23,Budget/Accounting Analyst II,n/a,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,No,11,,,,,,,,,,,,
1047,Standford,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11,,,,,,,,,,,,
1048,Braden,Lamming,Male,99,1976-06-08,Internal Auditor,n/a,Affluent Customer,N,nil,No,15,,,,,,,,,,,,
1049,Fraser,Gaenor,Male,35,1996-03-02,Software Consultant,Property,Mass Customer,N,"''''""",No,2,,,,,,,,,,,,
1050,Marjie,Ghion,Female,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,N,â¡,Yes,15,,,,,,,,,,,,
1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,$ 1.00,Yes,14,,,,,,,,,,,,
1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,3,,,,,,,,,,,,
1053,Davon,Stanyland,Male,98,1962-05-20,,Manufacturing,Mass Customer,N,NIL,Yes,8,,,,,,,,,,,,
1054,Natal,Matiewe,Male,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,,Yes,13,,,,,,,,,,,,
1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,ï¼ï¼ï¼,No,12,,,,,,,,,,,,
1056,Kendricks,Markel,Male,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,1/0,No,6,,,,,,,,,,,,
1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,ã,No,5,,,,,,,,,,,,
1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,',Yes,4,,,,,,,,,,,,
1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,",./;'[]\-=",Yes,6,,,,,,,,,,,,
1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,$ 1.00,Yes,13,,,,,,,,,,,,
1061,Anderson,,Male,34,1988-11-07,Speech Pathologist,Financial Services,Mass Customer,N,testâ testâ«,No,19,,,,,,,,,,,,
1062,Tish,Mowett,Female,32,1975-09-28,Junior Executive,n/a,Mass Customer,N,-1.00E+02,No,14,,,,,,,,,,,,
1063,Terrence,Geck,Male,22,1987-03-01,Actuary,Financial Services,Affluent Customer,N,-1,Yes,13,,,,,,,,,,,,
1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,â£,Yes,8,,,,,,,,,,,,
1065,Chilton,Ghirigori,Male,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,N,-1.00E+02,Yes,8,,,,,,,,,,,,
1066,Hailey,Ricciardi,Male,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,ï¼ï¼ï¼,No,12,,,,,,,,,,,,
1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,ðµ ð ð ð,Yes,13,,,,,,,,,,,,
1068,Frazer,Searston,Male,5,1995-03-21,,Health,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,3,,,,,,,,,,,,
1069,Reese,Titterington,Male,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,15,,,,,,,,,,,,
1070,Albert,Gomery,Male,5,1995-06-04,Account Representative IV,n/a,Mass Customer,N,ð,No,1,,,,,,,,,,,,
1071,Chrisy,Miranda,Male,68,1986-12-29,,Retail,High Net Worth,N,<script>alert('hi')</script>,No,1,,,,,,,,,,,,
1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,8,,,,,,,,,,,,
1073,Elbertina,Donne,Female,77,1980-02-25,Associate Professor,n/a,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,7,,,,,,,,,,,,
1074,Griswold,Juett,Male,43,1974-07-14,Accounting Assistant IV,n/a,High Net Worth,N,-1,Yes,18,,,,,,,,,,,,
1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,N,ï¼ï¼ï¼,No,7,,,,,,,,,,,,
1076,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,2,,,,,,,,,,,,
1077,Sheba,Este,Female,8,1955-10-11,,Telecommunications,Mass Customer,N,"''''""",Yes,18,,,,,,,,,,,,
1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,N,á,No,20,,,,,,,,,,,,
1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,â£,No,18,,,,,,,,,,,,
1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,2,,,,,,,,,,,,
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,-1.00E+02,No,16,,,,,,,,,,,,
1082,Guinevere,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,N,,Yes,,,,,,,,,,,,,
1083,Chadd,Fowlds,Male,46,1996-08-07,VP Product Management,n/a,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,1,,,,,,,,,,,,
1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,8,,,,,,,,,,,,
1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,N,ï»¿,No,8,,,,,,,,,,,,
1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,N,"<>?:""{}|_+",Yes,4,,,,,,,,,,,,
1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,N,nil,Yes,8,,,,,,,,,,,,
1088,Andy,Polgreen,Female,19,1989-07-21,Design Engineer,n/a,High Net Worth,N,!@#$%^&*(),Yes,3,,,,,,,,,,,,
1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,N,1'; DROP TABLE users--,No,12,,,,,,,,,,,,
1090,Lorettalorna,,Female,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,1.00E+96,No,17,,,,,,,,,,,,
1091,Keith,Housden,Male,19,1980-04-15,,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,15,,,,,,,,,,,,
1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,5,,,,,,,,,,,,
1093,Clarita,Penright,Female,63,1996-09-13,Business Systems Development Analyst,n/a,Affluent Customer,N,00ËÆ$-,No,5,,,,,,,,,,,,
1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,19,,,,,,,,,,,,
1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,6,,,,,,,,,,,,
1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,N,!@#$%^&*(),No,14,,,,,,,,,,,,
1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,N,-1,Yes,18,,,,,,,,,,,,
1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,N,ç°ä¸,Yes,12,,,,,,,,,,,,
1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,N,â¢,Yes,11,,,,,,,,,,,,
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,15,,,,,,,,,,,,
1101,Haily,McWilliams,Female,76,1968-12-22,Senior Editor,n/a,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,15,,,,,,,,,,,,
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,1-Feb,No,15,,,,,,,,,,,,
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,Yes,20,,,,,,,,,,,,
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,1.00E+00,No,8,,,,,,,,,,,,
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,n/a,Mass Customer,N,â¢,No,18,,,,,,,,,,,,
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,15,,,,,,,,,,,,
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,18,,,,,,,,,,,,
1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,17,,,,,,,,,,,,
1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,â¢,No,6,,,,,,,,,,,,
1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,No,12,,,,,,,,,,,,
1111,Zach,Maynard,Male,96,1960-03-04,Director of Sales,n/a,High Net Worth,N,é¨è½æ ¼,Yes,18,,,,,,,,,,,,
1112,Jarrett,Chiplin,Male,25,1981-05-22,,n/a,Mass Customer,N,00ËÆ$-,Yes,13,,,,,,,,,,,,
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,6,,,,,,,,,,,,
1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,â£,No,14,,,,,,,,,,,,
1115,Merola,Stutard,Female,33,1970-01-18,Account Coordinator,n/a,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,17,,,,,,,,,,,,
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,,Yes,16,,,,,,,,,,,,
1117,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,n/a,Affluent Customer,N,1;DROP TABLE users,No,14,,,,,,,,,,,,
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,9,,,,,,,,,,,,
1119,Lemmy,Bennit,Male,43,1976-10-09,,Entertainment,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,19,,,,,,,,,,,,
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12,,,,,,,,,,,,
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,â°â´âµâââ,Yes,3,,,,,,,,,,,,
1122,Gerladina,Carney,Female,59,1985-12-19,,n/a,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,No,11,,,,,,,,,,,,
1123,Dominick,Downey,Male,50,1962-06-18,,Property,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,13,,,,,,,,,,,,
1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,9,,,,,,,,,,,,
1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,1;DROP TABLE users,No,9,,,,,,,,,,,,
1126,Atlante,Sonley,Female,77,1973-09-27,Executive Secretary,n/a,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,14,,,,,,,,,,,,
1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,"__ï¾(,_,*)",No,8,,,,,,,,,,,,
1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,ç¤¾æç§å,Yes,8,,,,,,,,,,,,
1129,Hercule,,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,1.00E+02,Yes,9,,,,,,,,,,,,
1130,Juli,Prine,Female,90,1964-12-06,Sales Associate,n/a,Mass Customer,N,1-Feb,No,16,,,,,,,,,,,,
1131,Sigmund,Barkworth,Male,16,1956-08-07,VP Marketing,n/a,Mass Customer,N,-1.00E+02,No,15,,,,,,,,,,,,
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,1-Feb,Yes,9,,,,,,,,,,,,
1133,Forrester,McFetridge,Male,88,1968-01-26,,Manufacturing,Affluent Customer,N,TÌÌ,No,6,,,,,,,,,,,,
1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,No,3,,,,,,,,,,,,
1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,0,Yes,11,,,,,,,,,,,,
1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,No,7,,,,,,,,,,,,
1137,Jermayne,Hryniewicki,Male,46,1977-07-03,Business Systems Development Analyst,n/a,Mass Customer,N,00ËÆ$-,No,18,,,,,,,,,,,,
1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,-1,Yes,5,,,,,,,,,,,,
1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,1,Yes,16,,,,,,,,,,,,
1140,Deana,Rathbourne,Female,32,1986-02-25,Executive Secretary,n/a,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,13,,,,,,,,,,,,
1141,Shannah,Gritsaev,Female,70,1981-09-19,,Financial Services,High Net Worth,N,â°â´âµ,Yes,4,,,,,,,,,,,,
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,2,,,,,,,,,,,,
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,ð,Yes,6,,,,,,,,,,,,
1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,Yes,5,,,,,,,,,,,,
1145,Korella,Begin,Female,80,1965-09-26,,Property,Mass Customer,N,ð,Yes,14,,,,,,,,,,,,
1146,Hadleigh,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,â«testâ«,No,8,,,,,,,,,,,,
1147,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,1/0,Yes,9,,,,,,,,,,,,
1148,Inigo,Ojeda,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,5,,,,,,,,,,,,
1149,Ki,Odo,Female,29,1967-09-30,Developer III,n/a,Affluent Customer,N,âââ,Yes,14,,,,,,,,,,,,
1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,13,,,,,,,,,,,,
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,NIL,Yes,19,,,,,,,,,,,,
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,1'; DROP TABLE users--,Yes,3,,,,,,,,,,,,
1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,3,,,,,,,,,,,,
1154,Chase,Youd,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,20,,,,,,,,,,,,
1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,N,TÌÌ,Yes,9,,,,,,,,,,,,
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,ï»¿,Yes,1,,,,,,,,,,,,
1157,Saunder,Camerati,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,17,,,,,,,,,,,,
1158,Butch,Geertje,Male,85,1985-02-17,Senior Quality Engineer,n/a,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,19,,,,,,,,,,,,
1159,Elbert,Bridgement,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,N,1.00E+02,No,1,,,,,,,,,,,,
1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,<script>alert('hi')</script>,No,10,,,,,,,,,,,,
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,15,,,,,,,,,,,,
1162,Ambrose,Raiston,Male,29,1990-04-13,Marketing Assistant,n/a,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,7,,,,,,,,,,,,
1163,Manolo,Dwire,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,Yes,8,,,,,,,,,,,,
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,1,Yes,17,,,,,,,,,,,,
1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,',No,2,,,,,,,,,,,,
1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,â«testâ«,No,8,,,,,,,,,,,,
1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,âââ,No,4,,,,,,,,,,,,
1168,Iosep,Shaddick,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,18,,,,,,,,,,,,
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,1,Yes,13,,,,,,,,,,,,
1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4,,,,,,,,,,,,
1171,Ilise,Solloway,Female,32,1971-08-15,Human Resources Manager,n/a,Affluent Customer,N,-$ 1.00,Yes,8,,,,,,,,,,,,
1172,Smith,Babbs,Male,48,1974-04-12,Recruiter,n/a,Mass Customer,N,ð©ð½,Yes,17,,,,,,,,,,,,
1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,',No,16,,,,,,,,,,,,
1174,Shellysheldon,Gooderridge,U,9,,Executive Secretary,IT,Mass Customer,N,,No,,,,,,,,,,,,,
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,n/a,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,8,,,,,,,,,,,,
1176,Celia,Dockerty,Female,7,1976-01-16,Software Engineer IV,n/a,Affluent Customer,N,,Yes,7,,,,,,,,,,,,
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,1.00E+02,Yes,6,,,,,,,,,,,,
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,13,,,,,,,,,,,,
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,,Yes,13,,,,,,,,,,,,
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,ï½ï½¨(Â´âï½â©,No,10,,,,,,,,,,,,
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,8,,,,,,,,,,,,
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,7,,,,,,,,,,,,
1183,Joe,Shalliker,Male,50,1958-11-14,Media Manager II,n/a,Affluent Customer,N,"__ï¾(,_,*)",No,6,,,,,,,,,,,,
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,13,,,,,,,,,,,,
1185,Xena,Rossbrooke,Female,17,2000-07-23,VP Product Management,n/a,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,2,,,,,,,,,,,,
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,-1,Yes,20,,,,,,,,,,,,
1187,Antonino,Hogben,Male,65,1998-10-21,,Financial Services,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,1,,,,,,,,,,,,
1188,Sally,Cominoli,Female,14,1984-02-23,Statistician IV,n/a,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,4,,,,,,,,,,,,
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,-1.00E+02,Yes,8,,,,,,,,,,,,
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,â¢,Yes,10,,,,,,,,,,,,
1191,Merrielle,Vegas,Female,20,1996-05-22,Director of Sales,n/a,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,1,,,,,,,,,,,,
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,â«testâ«,No,16,,,,,,,,,,,,
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,5,,,,,,,,,,,,
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,,No,3,,,,,,,,,,,,
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,No,18,,,,,,,,,,,,
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,"''''""",No,2,,,,,,,,,,,,
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,5,,,,,,,,,,,,
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,",./;'[]\-=",No,7,,,,,,,,,,,,
1199,Ludovico,Bertot,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,Yes,5,,,,,,,,,,,,
1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,â¢,No,18,,,,,,,,,,,,
